Id,InDegree,OutDegree,Degree,ModularityClass,Tags,Urls
5b314ea8-05f7-4a8f-87d6-c80ed5246800,96,13,109,C,media philo text,http://lundi.am http://youtube.com/channel/UC2wrXSZMid7OiCVwCfVpHiA/videos
4b600833-0cef-4802-8d34-12f21aa71929,112,58,170,A,energy,http://enercoop.fr http://twitter.com/Enercoop_SCIC
44de5c5d-3317-4e76-b96e-92b42db78fad,52,17,69,A,ngo,http://www.peuples-solidaires.org
533b94f0-9bdc-492e-98ed-0219bf75077a,49,26,75,C,media,http://kedistan.fr http://kedistan.net
43607b76-8504-4738-b696-628ca8de8455,32,35,67,D,web tool,https://degooglisons-internet.org
47bd0e36-8c9e-4c2c-93da-b4b39094668a,57,71,128,C,,https://lille.indymedia.org
44363f7b-c958-49d4-b98c-dd3fc036b28e,21,93,114,C,media,http://medias-libres.org
22400b67-fa9f-4926-ab26-3d58ceb5a9fe,46,81,127,C,media @marseille,https://mars-infos.org
fc29d4e0-ca15-4264-9dcb-58c433207f5a,25,54,79,A,media video web,http://side-ways.net
d8232ac4-b26f-4a9c-9809-d7ed5fd080ed,101,5,106,A,ngo,http://www.wwf.fr
e2596d2c-4fc5-4ba6-945c-b7504887619c,84,64,148,A,media companies,http://multinationales.org
e2702bcd-7d1e-414b-8053-87545fd3f1c0,57,70,127,B,,http://www.maitre-eolas.fr
e8b751ab-970a-4b7c-b29c-f81887659495,30,51,81,A,,https://www.reseau-environnement-sante.fr
76257010-b278-4839-beea-5611027e91c3,6,20,26,B,group,http://paris.reelledemocratie.net
f3adb7fb-d742-490a-849f-bd08890b7656,0,0,0,NC,politics,http://www.constitutioncitoyenne.fr
20a04db0-b213-4422-9a0f-235b175f87e9,5,11,16,B,politics,http://notreprimaire.fr
9d99e50a-0ce6-47a7-855d-dbc45f09a35e,8,0,8,E,,http://www.sosfaim.org
d01f2d9d-501d-4989-9928-4dcd4ab9f634,10,5,15,B,genre love work,http://prostitutionetsociete.fr
5ed691c8-e18f-4ad2-be8a-0933180901b8,10,0,10,B,genre,http://marievictoirelouis.net
f96c558d-75b0-4b62-acae-c23fe3f69c74,9,30,39,C,,http://serpent-libertaire.over-blog.com
aa6a6c18-6549-4b49-8c16-aaaf79abe654,12,9,21,B,genre love work,http://mouvementdunid.org
db7c4221-5f9a-45ed-b31a-7c04a901e476,9,6,15,C,,http://blaumachen.gr http://blaumachen.gr/category/en-francais
0e5ecdfc-1223-4c8b-ac99-5ee58e46d72b,11,1,12,B,,http://filpac-cgt.fr
664efed3-721f-455d-92a8-6307f8d272d9,13,2,15,B,genre,http://www.genreenaction.net
a8a4e32b-70ec-4926-81c7-51c16efe13bb,2,5,7,B,video @aubagne,http://telemouche.com
a2566216-a38b-432d-be2e-392c000996ae,1,2,3,A,home,http://www.solarhaven.org
a6c87523-2621-4e09-885c-9e84e189cd26,2,8,10,A,home,http://maisonautonome.over-blog.com
fcbc603a-f7c5-4915-b27c-a12962a0b8fc,1,1,2,A,home,http://www.cledesol-fog.ch
8f38f900-0fc6-49de-8611-7aee560815c9,1,7,8,A,home,http://www.solarfuture.org
85fbec75-5f66-4b17-97a8-0bbcbb537fe5,19,1,20,A,eat,http://eautarcie.org http://eautarcie.com
7d42ba56-5640-47e1-b990-5cae5c5d870e,1,24,25,A,home,http://www.habitation-autonome.com
28f6378d-e4d8-4505-a7ff-c4fd74b5b76d,2,2,4,F,home,http://lestoilesnomades.eu
10aee454-386f-4e3d-9094-34fcca8ca24f,1,4,5,B,education fun @millau,http://www.envies-enjeux.fr
2524bb2c-b059-4e14-ba35-6f4aff54c23f,14,9,23,B,,http://www.frontsyndical-classe.org
0b1dd309-23cc-45bc-9cc8-c4d720af371c,13,39,52,B,,https://sandrine70.wordpress.com
3c1101a0-d95c-43c9-aef2-3c41c78f575a,9,4,13,D,,https://lafonderie-idf.fr
55d99084-186a-4e77-8ab4-e464e20f64a8,9,3,12,A,video agriculture,http://latelevisionpaysanne.fr
1999aa51-fe02-4544-8d32-334e4dbf57b7,15,10,25,A,,http://monsanto-tribunalf.org
556c679a-7a33-49b8-9884-da1eae23f283,12,9,21,D,web tool,http://framacloud.org
6b625775-c35c-427f-9c74-199714d01101,15,0,15,B,genre love,http://www.violetteandco.com
709d2860-4298-4855-8138-b15d48dde791,9,13,22,C,,http://anarchie23.centerblog.net
68ef0753-278b-4ee1-ba40-e279c61eb6d9,10,12,22,E,map list,http://www.haricots.org
0b805665-df5f-48b9-926d-fc4b3e4a3710,10,6,16,C,,http://sicjournal.org
0793c428-75b4-4f69-8fcb-99194f4bba25,10,11,21,A,,http://biovallee.fr
cac72966-ab15-4e5c-bd6d-c1244e3bdc82,10,0,10,C,,http://soubscan.org
66025b61-39c1-4375-9fd0-2647ea9e3034,11,11,22,B,,http://cgtparis.fr
d680f1b4-70a4-428c-901a-c03ea25d9227,12,11,23,B,education,http://meirieu.com
2e54bdc3-a85d-4277-8557-39883b446dc7,11,0,11,C,,http://editionsantisociales.com
9d985765-b79c-49cf-b945-b0d0783d05ef,3,5,8,A,,http://www.notreaffaireatous.org
34dd71e3-2428-4cec-93ae-a8ff0fa5995b,14,47,61,B,,http://sms.hypotheses.org
193f9d04-4766-438e-b798-1cf051efbe0d,10,15,25,A,,http://e-graine.org
33578c0f-ce80-4b82-be98-a58cdd97e28b,16,11,27,A,science space law,http://priartem.fr
371d8eb5-9c37-4ec9-ba49-3da23ecda488,13,10,23,D,,http://www.transitions2.net
4a9091f4-f9cd-4e16-aea7-091042a7ff3f,13,6,19,D,,http://grisebouille.net
4ae43294-d686-4996-97ec-220595d9f1bf,14,0,14,B,,http://wikimapia.org
042ecf7d-1095-4473-ab8d-8c0b1066def4,12,18,30,B,politics,http://lepcf.fr
8a189dbc-0ce0-40a2-969a-d3322d6052d4,12,1,13,C,,https://www.change.org/p/la-rue-bravons-l-etat-d-urgence-retrouvons-nous-le-29-novembre-place-de-la-republique
5e3049d0-7287-44ff-9e12-cca8eec680a8,11,1,12,B,,https://www.change.org/p/monsieur-le-ministre-de-l-int%C3%A9rieur-assignez-moi
5c9cfecf-283e-4c23-871f-5d687d84523e,9,0,9,A,home,http://ecohabitatgroupe.fr
8a259def-7756-4ffc-80dc-c8dc0334c483,12,0,12,A,,http://bewelcome.org
8e9d2507-2cf6-4a0e-a8d0-a511bf172407,10,8,18,D,,http://candidats.fr
7f2f133d-2c85-4f35-9598-39df6b2c615e,14,17,31,A,,http://avenirclimatique.org
55dbc6d0-1152-4762-9dad-ad7f12164e36,10,1,11,E,,http://www.contresommet.org
7b653611-bd1d-45f3-b79b-9d8c8ca093ff,11,9,20,D,creation,http://www.curry-vavart.com
ae9ec515-9147-42be-a92c-5266d964f27e,13,17,30,C,,http://desruines.noblogs.org
afe84863-ac9b-4788-9167-cdaee25e030d,17,6,23,B,,http://citoyens.com http://94.citoyens.com
8f586d07-71ce-4da5-b4b7-fe8d2ac847ce,13,8,21,A,energy,https://enjeuxenergies.wordpress.com
a03745be-8b7a-4ee1-9707-cfeb83cd9145,21,28,49,C,,http://www.oclibertaire.lautre.net
9fc8e5b7-ebc8-4667-9780-446a86353965,14,4,18,A,,http://mce-info.org
8d6e9f32-5d16-4cb5-9089-783d29791cfa,13,0,13,A,,http://cedra52.fr
b594f17b-66cc-478f-aff4-f0e7e705d635,12,1,13,D,audio,http://www.dogmazic.net
c0b062dd-2907-4c71-bda2-2da9abc26984,14,2,16,A,,https://www.facebook.com/events/1526849980974595
d056577a-abc9-47ef-8edc-c7e9e9b276e2,12,25,37,A,video,http://imagesmouvementees.fr
ed56f598-cf1a-43dc-800c-5dfc76c4457d,13,3,16,E,subsist,http://cire.be
c414e552-887b-4d61-8371-9cb10a3cb4db,14,5,19,A,,http://www.march4me.org
dcfc4e6c-ee83-47c9-ba08-5fc66baf6d47,11,17,28,A,,http://www.sosforet.org
c5fcf2d2-5f31-4fc1-855e-94c2f6572715,15,4,19,D,web tool,https://framadrop.org
ddf416de-4c84-4144-9c5c-021c6e685030,12,12,24,D,,http://lea-linux.org
f2d839be-ffc4-413a-95f5-a6de2a21d089,18,1,19,A,,http://urgenceclimatique.wesign.it http://urgenceclimatique.wesign.it/fr
fac070bc-c55b-4e99-a91a-19488b9af24a,21,16,37,A,agriculture economy,http://bluebees.fr http://bluebees.fr/fr
fc889219-0f31-4223-a6c8-495f14cf6c67,14,25,39,C,,http://garap.org
e2532d6c-5dcf-414b-acb9-ab579f86c1c2,1,2,3,C,,http://metropole.garap.org
ae9142e9-deae-4ccc-88fa-2253c8947041,0,0,0,NC,,http://bienagiteravantusage.com
d1a149ab-e826-455e-a651-14261a336279,19,3,22,A,,http://foodwatch.fr http://foodwatch.org/fr
e467b702-ce47-4f0c-88bf-b92983c972f8,2,0,2,D,creation,http://www.deuxdegres.net
1b655159-460e-4faa-8032-b1aad1c4fd20,9,2,11,A,,http://globalclimatemarch.org
097bd745-d88b-48e6-ac13-a65b164695e3,12,1,13,A,energy,http://www.energies-renouvelables.org
13c6480c-872a-4217-9f8d-b2505927c9c7,9,25,34,D,web tool,http://faimaison.net
0c20ab4d-a36d-43b0-9bba-32e02799d9b8,10,13,23,C,tool list,http://forum.anarchiste.free.fr
1224a1f5-417c-4819-aaec-f5c8fa3a8330,12,15,27,A,economy,http://monnaie-locale-romans.org
1b232797-39d0-48c9-8f5e-f91030f63537,10,17,27,C,,http://hainedeschaines.free.fr
0f45bfad-266c-4cec-b31a-ca9e3490951e,9,2,11,C,science,http://www.nanomonde.org
0275529d-6945-4837-955d-ea1a1c81c522,10,13,23,E,,http://asblrcr.be
2f3589b4-4159-4465-bd7b-b020cc2baf86,9,34,43,C,,http://fa-30-84.org
3538e85f-2e96-4c72-b201-dd1b749847f4,12,21,33,B,,http://ulcgt11.fr
3888263d-ee4a-4cb3-a9a9-1dcf39cd9260,15,5,20,A,,http://salonprimevere.org
2b3eed43-021b-4f74-afe4-93e1eece46c9,11,1,12,A,,http://seaus.free.fr
56d54616-52fb-40ce-8e44-f7403a6b7ada,11,20,31,C,,http://exploitesenerves.noblogs.org
5fd710f8-a3a1-432b-92d6-c8cba0313c69,9,35,44,A,,http://ecoattitude.org
5efe6eb5-6b74-43c2-82ff-b00cbe38d9b2,10,51,61,B,genre,http://entrailles.fr
67546c74-119f-4483-90a8-44fffbdec3a8,9,0,9,C,,http://left-dis.nl
6ff95135-4e2c-4a10-9670-21c26d47ce45,11,39,50,A,,http://gab44.org
596653d0-8403-4541-82a0-e99279f0d7f9,10,14,24,A,,http://mrjc.org
51547798-863e-4d60-b033-ae169a7a2895,8,8,16,B,,http://nexcis-vivra.fr
4caede7a-32a4-4c18-8980-622060168849,12,2,14,D,web tool,https://framabee.org
9367ea47-74b9-43c8-a1be-6a1e612220be,12,20,32,B,genre,https://sanscompromisfeministeprogressiste.wordpress.com
88fa364d-7cd4-409a-8e35-ec5e4733728b,15,10,25,B,,http://regulation.revues.org
9ea6ce0b-1825-4dc3-9777-845dbf1f4d31,11,6,17,A,,http://institut-negawatt.com
83ab9578-63d6-4ec3-b879-914ed00b0d3a,16,0,16,C,,https://www.facebook.com/Nantes.Revoltee
7a1afc3c-113e-47d4-81f9-7739d5f0ee7c,11,12,23,C,,http://fa73.lautre.net
8229da13-115c-4bee-acc5-e97b9861cdff,9,11,20,B,,http://www.observatoiredeleurope.com
a753e85e-c545-4f38-b5bb-5e2abfcd0d62,15,31,46,E,,http://www.ieb.be
a9ef5687-3f4b-4f0d-a084-7b92588d8bb0,8,34,42,B,,http://communisteslibertairescgt.over-blog.net
c23839a5-a960-405b-b0ae-9e1b1b3abd10,18,10,28,A,agriculture act,http://monsanto-tribunal.org
bf72a65d-cdd8-447b-9d14-41f73a341239,16,0,16,A,,http://santepublique-editions.fr
c5ca8cbc-c972-4051-9cd1-a71bbcb16efb,21,12,33,B,,http://www.memoiretraumatique.org
aded1716-156a-4e20-a82d-653aa5e94537,11,8,19,C,,http://tempscritiques.free.fr
c9e651b3-3ff6-4f3b-9b29-023b8b50bd6d,10,40,50,B,,http://www.profencampagne.com
ab6af0de-ed6d-4699-9d8f-bc6496cdfcb4,10,13,23,A,earth ngo,http://icanfrance.org
e1205822-6b18-4e65-98e3-6e9745a6eea6,9,0,9,E,video,http://festivaldeslibertes.be http://festivaldeslibertes.be/2015
d6ef9d45-4294-4f09-ac88-2ac3a343e950,10,8,18,B,,http://www.reperes-antiracistes.org
e465d4d2-985f-45da-85f3-92fc6b38ad5a,11,163,174,B,,http://pcfbassin.fr
e0bed22e-2f1e-4461-9924-3f4dcebe62f4,8,9,17,A,,http://salon-zen.fr
d11449e8-44ef-4b27-8626-5b24db3b7223,9,9,18,A,,http://artofchange21.com
e77edf46-1ea3-4876-b272-318ed9c04dd0,0,1,1,C,,https://blackblogs.org
f7c8fd28-f5f3-4a9a-9c64-fa3d488e226f,11,82,93,B,,https://cafemusique.wordpress.com
bedaf380-c4f1-42a8-8c5a-758c787e5674,12,3,15,D,web tool,https://frama.link
3160f3ec-0dad-46bf-8e53-0493adcf078b,9,36,45,A,video science,http://sciencesenbobines.org
ec572c30-b994-488d-8c91-e123dcb3ef84,15,2,17,B,,http://www.histoire.presse.fr
f3d6e96d-86e8-4f25-9f0a-c9476981fd8c,15,11,26,C,,http://www.etatdexception.net
3f9447d4-fec6-4f59-8d8f-a645a9e44cfd,16,54,70,B,,http://tempspresents.com http://tempspresents.wordpress.com
0ad685cd-ff38-4b86-b527-f0fdc13b1801,17,1,18,B,,http://journal.lutte-ouvriere.org http://lutte-ouvriere-journal.org
3d754554-33be-4f43-bbdf-b0e82f5db734,16,47,63,B,genre,http://antisexisme.net http://antisexisme.wordpress.com
4700105d-3cd5-47a2-ad9e-9cde40aaf85e,16,48,64,A,,http://latelierpaysan.org http://adabio-autoconstruction.org
185d8b08-886b-445a-854b-6f0fb4c63044,19,3,22,C,,http://lacavale.be
77fc999e-90b1-4966-b671-d56526995c7b,15,47,62,A,,http://alternatibaioli.org http://alternatiba.eu/marseille http://twitter.com/AlternatibaMar
99095117-c94b-4c70-bafb-461fad4318a6,10,4,14,B,politics,http://lerassemblement2015.fr http://twitter.com/aurassemblement http://twitter.com/AuRassemblement
4d521715-542f-4dde-a679-273ce5cb4c4e,15,141,156,B,,http://bab007-babelouest.blogspot.com
6e881dad-63e4-4d1f-a40b-5da728224dcd,20,0,20,C,energy,http://coordination-antinucleaire-sudest.net http://coordination-antinucleaire-sudest.org
072fc8e7-80c7-4bfd-aaf2-3b4a439b706f,15,9,24,C,,http://echangesmouvemen.canalblog.com
02630ae7-f4ac-45ac-bd0d-a17fa5ca6f98,18,16,34,B,,http://resisteralairdutemps.blogspot.com
1d6686ed-7926-44e3-922d-5c20f368e130,14,41,55,C,,http://espoirchiapas.blogspot.com
29b57ea5-7b53-42fd-9835-3bf1dc30d258,12,25,37,F,,http://lengrenage.blogspot.com
7468a8b3-7cb5-4df8-aebc-2c50da856fcb,12,45,57,B,,http://uneheuredepeine.blogspot.com
9c6d6fb2-b113-40a3-b13d-b13c75015678,13,2,15,D,,https://complementarycurrency.org
870d5ef9-b819-41a9-be3d-469b92f02e14,22,50,72,C,,https://vosstanie.blogspot.fr
be97c8ee-8e47-4ac5-8387-316f46694cf9,22,17,39,C,,https://attaque.noblogs.org
98b7335b-2dee-45e5-838d-333fd33f1d97,15,2,17,B,,http://labarbelabarbe.org
867171b3-50fd-4d58-8298-5765d041ea49,19,91,110,B,,https://comptoir.org
ba03da5d-38f2-4d62-8580-c53a662baa32,14,2,16,D,,http://iris.sgdg.org
a2d08862-ba0e-4a7d-b9a8-e6f768b91892,17,14,31,A,,http://www.studentclimates.org
e296a901-b94f-4255-9bd4-b9c31bc19727,17,53,70,A,,http://alternatiba.eu/leman http://twitter.com/alternatibalem
dab139ec-513a-4258-92e0-a9af9b2123b7,12,40,52,A,,http://rennes-ethique.blogspot.fr
cc8c180d-118d-403f-827d-06e1af7821f6,13,15,28,B,,https://leblogdebeijing75.wordpress.com
d1998c19-84c7-4e5e-8e0b-3090006b1a11,15,6,21,B,,http://www.groupejeanpierrevernant.info
f6dbc323-1c11-4b03-9f83-c792afd4e129,17,12,29,C,,http://27novembre2007.blogspot.com
f1330def-84a8-4e4c-bbc0-20353f01c4c1,18,5,23,A,slow,http://www.pierrerabhi.org
c36d330f-d612-433b-a200-1241573e6b56,19,3,22,C,media text alienation,https://www.sansremede.fr
e461c5d2-2aad-43ef-99b8-f9f37ab3bdcd,15,2,17,A,,https://www.foe.co.uk
90620ee1-dadc-4443-9e65-eb668f85e209,12,13,25,C,,https://izuba.info
2fd5fee4-abeb-4522-bac2-eb43772f03bb,13,26,39,B,,https://campvolant.com
d7c69ac2-5d22-4408-abcb-cd8cc76b891c,16,7,23,A,,https://www.criirem.org
e07555e3-34e2-44b5-86e9-96d71d636827,13,15,28,A,subsist,https://singa.fr
ebad4698-1c7e-437a-b62d-2cfb46e08cd8,2,0,2,A,subsist list tool,http://www.lecarillon.org
2a5eee42-08e1-456a-bdfc-76408111ee97,1,0,1,C,,http://foucault.info
f71b1929-fbf9-41c8-b4de-fb00126cdd6d,2,17,19,A,,http://i-boycott.org http://beta.i-boycott.org
4afae9f7-c4f2-447c-8361-55375185f89f,20,1,21,D,calendar,https://openagenda.com
4c1f339a-dff1-47e2-a90e-ca9a507630e1,17,5,22,A,,http://ttip-leaks.org
976967b7-07cd-4230-b651-3cdb2f8348b5,19,39,58,B,,http://lesakerfrancophone.fr
700e9e9e-f955-4ce5-8839-eb75aef10004,10,14,24,A,,http://www.nonalacentrale.fr
eb3bb84e-e7f7-4e8b-ab8c-64eb25ba4ae3,15,3,18,C,,https://racialisateursgohome.noblogs.org
36198f61-5765-4c22-9fa0-bf668d7ddcf5,16,0,16,B,,https://support-antoine.org
a81db443-87a9-4d30-bef9-82b175446eaa,16,2,18,B,,http://www.larepublique77.fr
6968cb2a-3340-437a-90ed-70383fa53c4c,19,2,21,A,,https://fsm2016.org
de5d0194-5ede-4187-8a79-4692d96bd905,13,30,43,D,,http://coop-group.org http://coop-group.org/wakka.php?wiki=PagePrincipale
6662aa3e-3924-4775-818e-319186e9717e,11,35,46,B,,http://reference-syndicale.fr
1787fa8b-832a-4262-8a03-98fac984a21b,12,4,16,A,,http://www.inspire-institut.org
df48875c-6c32-4bc0-9280-a1813bdacdd9,10,20,30,C,,http://monde-libertaire.net
fc250b75-e0b6-4c04-aa0c-4d438df2abdc,11,5,16,C,,http://radio-libertaire.net
afe7f4d6-0003-4299-bfd2-b61bec16659c,0,12,12,A,,http://permacultureselonregis.simplesite.com
9c0f1628-ef5c-469d-aa8a-60b7c5cf88dd,3,5,8,A,,http://toiletteacompost.org
6779572f-ffaa-44b3-a62c-f26372056d2a,0,2,2,A,,http://phytoepur.over-blog.com
5829d098-19a2-49f0-849c-a754f2a46eb9,1,0,1,A,,https://www.coopek.fr
359aa5df-ecf4-4fc0-9484-344cd4d0c574,2,0,2,B,,http://www.calendrier-lunaire.fr
9d2c3858-4d50-4872-ad4b-69f40e19f9ef,1,0,1,A,,http://eauvivante31.free.fr
ec1dd590-5894-4f88-a8ed-a811371a9a76,2,0,2,A,,http://www.grainedeau.eu
5e84f8a6-ac87-479f-9ea2-1d2c13f7cc3a,1,0,1,C,,http://www.auxcinephilesdeleau.com
d63b0c77-5289-4af1-8783-c44fb4de75d7,2,9,11,A,,http://communicationbienveillante.info
a37ca79c-c37b-498c-a83e-de71c924e13c,5,66,71,D,,http://assemblee.encommuns.org
dbf9c104-661d-4bd7-8459-729d0427461e,8,15,23,C,,https://comitezadrennes.noblogs.org
a0b1ed0b-7f45-4016-bbd1-14d18619df5f,0,2,2,A,,http://www.festival-ecole-de-la-vie.fr
f16d6255-dc88-4777-830e-9fa27240757b,1,1,2,B,,http://hab-fab.com
6536c7be-1cf7-468e-a53d-3b4732a7a8eb,1,4,5,A,,http://www.ypypyp.fr
a960dcd3-a67c-4b55-b6bd-286b642f33e2,1,5,6,A,,http://cforgood.com
82083254-0aeb-41c8-b7a1-f0bef5b4ade7,0,1,1,D,,http://map-magazine.fr
063d8ea1-c72c-44d3-8f45-606f7a2d49e5,0,1,1,B,,http://streetguides.streetpress.com/la-gauche-alternative/
186d753c-15f7-4bef-bd5f-e6d378553997,3,0,3,A,,http://fruitiers.net
bbb49c76-558d-4aaf-a5fb-60342cf4d188,0,0,0,NC,,http://rezonance.media
60172d72-fa03-4301-b84a-79cb47d3227c,5,21,26,D,,http://bretagne-consommation-collaborative.net http://bretagne-consommation-collaborative.net/wakka.php?wiki=PagePrincipale
92113746-7421-4128-81e9-f6f6882615d7,5,7,12,A,,http://enisere.asso.fr
48cb9760-28ac-4ad4-8050-9b222cb46f8e,6,3,9,E,,http://provelo.org
6fe946fb-b17b-4f19-a22c-96e35ca3b01a,1,1,2,B,,http://www.previeux.net
b536f4a4-3815-4be9-8726-e5d070e3c8b5,0,0,0,NC,,http://pepitolecolo.wixsite.com/pepito-l-ecolo
75f110f6-2ff1-4fd6-8879-e623090f643f,0,0,0,NC,,http://www.tol-ardor.org
8ed35988-50c1-4867-92ae-4fae81b2eff6,1,3,4,B,,http://disnovation.net
9efd085a-5111-47a4-b239-4abbdc3f1603,1,3,4,D,,http://onsensouviendra.fr
8fef810b-0f3b-4947-8ee4-b6eaad58d45e,0,0,0,NC,,http://datactivi.st
0ab063bf-6a60-4d55-a42f-4482dd7fcabc,1,3,4,A,,https://www.monquartier-horstafta.org
12e41cfa-6f62-47aa-bf5d-9385a877ca81,70,79,149,A,,http://bizimugi.eu http://twitter.com/bizimugi
0592ec60-80df-4b51-ae28-4c98b1977b62,74,3,77,B,,http://bakchich.info
448f0428-71b8-4d10-a6ff-402d958f2ce5,94,56,150,B,,http://www.gisti.org
824c8672-74c8-46b8-9696-70459b996ea4,123,1,124,B,ngo,https://www.amnesty.fr
d3efbcfc-c6e2-4139-a8f6-4e3e2715a6f8,97,42,139,B,politics,http://melenchon.fr http://jean-luc-melenchon.fr http://twitter.com/JLMelenchon http://facebook.com/JLMelenchon
db30cbcd-6862-4085-ae91-403151e097f3,78,75,153,D,economy,http://revenudebase.info http://twitter.com/revenudebaseFr
fbcda68b-3840-4c08-b587-c8d64b56ab31,76,51,127,D,,https://framablog.org
774eee05-58df-4891-a03c-766e5149615a,3,4,7,B,,http://www.humanisti.ca
3cbc3ea3-78eb-4ed0-826c-187f3418377d,0,0,0,NC,,http://lvnnapvegan.wixsite.com/liberation-animale
96a12c38-6218-405e-b836-a68a35b4b9b7,0,0,0,NC,,http://lvnnapvegan.wixsite.com/anarchie
47fa2cd0-4d5b-411e-9e78-f568bc810590,1,2,3,C,,http://reseau-ethique.org
e7b4486f-e71c-4e95-8ea6-dbf368617c91,0,1,1,A,,https://delaressourcealaclef.wordpress.com
e87c56cd-93e4-44fa-acdb-348946da840c,0,1,1,A,,http://www.riedoasis.org
7612d9ba-3d9c-4443-9d7b-1cdbf5f52530,0,1,1,C,,http://doc.work
a3dc37f5-c568-4e07-9ea5-b5e0597ca937,377,128,505,A,,http://france.attac.org http://vimeo.com/attacfr http://facebook.com/attacfr http://twitter.com/attac_fr http://facebook.com/pages/Attac-France-Officiel http://facebook.com/Attac-France-Officiel-129474087122948 http://facebook.com/pages/Attac-France-Officiel/129474087122948
a7ca5bfd-1c8b-4af9-b1f5-2211365ba7d7,101,74,175,B,media,http://regards.fr http://twitter.com/Regards_fr
925f3722-d5f2-4f3b-810b-a26e3673221f,10,20,30,D,,http://yeswiki.net http://yeswiki.net/wakka.php?wiki=AccueiL
a9fab8be-1c47-49d4-801e-c6d0dff91b1a,57,88,145,F,calendar,https://toulouse.demosphere.eu
a11f056e-8ab6-4555-bfa1-be951a566481,161,1,162,B,,http://www.cadtm.org
ba7956e0-d3ac-419a-9020-223324b10738,72,44,116,E,,http://transitiontowns.org http://transitionnetwork.org http://transitionnwetwork.org http://twitter.com/robintransition http://facebook.com/transitionnetwork
ba73c036-01cd-4667-ac8b-b8857d14b425,316,145,461,B,media,http://politis.fr http://politis.demosphere.eu http://twitter.com/Politis_fr
bd1fb24d-ed95-48ea-8d69-004080c0fbb3,75,144,219,D,group,http://nuitdebout.fr http://twitter.com/nuitdebout http://facebook.com/NuitDebout
c389d806-c62d-4433-966e-c7e1abe77022,71,62,133,C,,https://grenoble.indymedia.org
b8977a34-4bd2-4d0b-a708-9298d7c4f846,60,4,64,B,media video,https://democracynow.org
c2f1d1cf-f5e2-4900-9d9e-5aaf572643d0,49,45,94,F,calendar,https://gironde.demosphere.eu
cfd5dc31-2bc4-4868-9723-a84c81847b91,121,301,422,F,calendar,https://paris.demosphere.eu
2f77506f-8b8f-4cdc-a7ab-55cc9a65495f,10,0,10,C,,http://monde-nouveau.net
eb3be60f-6247-44c6-8beb-016a0cc0befa,11,41,52,C,,http://grand-angle-libertaire.net
210aa906-0524-4296-9b06-bc511011ae8d,10,3,13,A,,http://nonviolence21.org
41f9624f-5564-4627-87b7-ebcaab6cc890,8,20,28,B,,http://anjourougeetcoquelicots.com
67c931e6-5cca-48ee-9554-eff058ad04d3,10,2,12,A,,http://www.laclefdesterroirs.com
0062129c-fd7e-4c1f-a3c7-4ede520f109f,11,280,291,C,,https://www.ungovernable.net
11a13d34-b63a-4090-b0bb-b165955dcd5e,8,5,13,E,,http://www.revuenouvelle.be
93684170-5853-4a35-b9a8-446d6730ac2f,11,21,32,B,,http://www.pressegauche.org
c4cf9795-e3e5-4f16-87e0-eedd0ffe2107,10,10,20,E,,http://www.fian.be
aade0313-6c70-4321-8147-6204c0920ef8,3,0,3,C,,http://larueourien.tumblr.com
de49b7e7-147e-4a1e-b8b3-6176a37be9f1,4,57,61,A,,http://lesdemainsdanslaterre.fr
fef97414-26f8-411a-acd7-97061df9d3de,9,4,13,A,,http://paroles-partagees.org
f73a1a96-8449-446b-8515-549639a2d895,3,13,16,C,,http://www.lanouvellerotisserie.org
c8a630ad-4f57-481c-89cf-c54463eeb004,0,0,0,NC,,http://boite-a-lire.com
6051de8b-1c9d-49a4-a5d6-6a90616526d8,2,7,9,F,,http://fabriquersayourte.fr
5c43b181-9455-40d5-8668-8a1c10534c87,0,1,1,A,,http://toitsalternatifs.fr
bc9e75e5-82d6-4e0f-b45a-af21fca09d0f,2,1,3,B,,https://www.mobilisation-generale.org
4f939f6d-bead-4508-a646-89511f6121b2,2,2,4,B,,http://theatredugrain.com
0006d070-f5db-4030-811e-9daecd93605c,1,1,2,B,,http://www.sea.acclimateproject.eu
6d6e320d-a9ef-4df7-97b1-fb7861e8f1af,2,1,3,D,,https://strasbourg.nuitdebout.fr
9494ae86-4bbf-470d-bdcc-48c057773a95,1,7,8,D,,http://saint-epondyle.net
f1667694-0244-496f-b7ea-1fbeda968790,2,6,8,D,,http://cnlii.org
61792a01-0228-4a04-a3ae-8d5cc926a242,7,2,9,A,,http://arcenciel.theatre-forum.org
5845c9cb-c309-4805-97fb-cdd70df4a982,2,0,2,A,,http://direlemonde.org
84a7fb36-76f2-43e0-adce-b8d408594c4c,5,9,14,A,,http://pixiflore.com
f94b0176-03ac-474d-b67f-461bd383fa11,7,7,14,A,,http://editionsrepas.free.fr
0748bb9b-14ec-4903-bdc6-2872ac3adae5,0,8,8,B,,http://dautresregards.free.fr
04e695fc-c54a-4251-8b30-9b26747494ba,4,13,17,A,,http://permaforet.blogspot.com
9fb127d8-3c73-449e-ba56-96321e2a6ca5,2,3,5,A,,http://ville-nouvelle.net
180694a4-8661-49d4-b48c-b244c7e7530f,1,0,1,A,,http://www.leschimeres.fr
b46e508a-b04c-491f-8fb4-5c8a6ba89df9,1,5,6,A,,http://www.youchange.org
d149ed2e-376c-44f7-92fa-a55008b8ea20,5,1,6,A,,http://upte.over-blog.com
