name,address,lat,lng,scale,contact,description,source,tags
Marché producteurs locaux,Pleslin-Trigavou,48.5303102,-2.0628264,,-,"Les samedis matin, sur le parking du magasin des Galettes Bertel, les chalands peuvent trouver un petit marché de producteurs locaux. Le camion de boucherie charcuterie artisanale « La Chantelouas », à Pleslin-Trigavou, et le stand de légumes de la ferme du Champ des possibles, à Pleudihen-sur-Rance, stationnent, de 10 h à 13 h, au carrefour de la zone de La Motte et de la rue de Saint-Malo.",caravane,clapas_COTESDARMOR
CENTRE EQUESTRE DE PORT BLANC,"Kerelguen, 22710 PENVENAN",48.8177957,-3.2994991,,02 96 92 79 73,"Nous avons une grande maison en bois. Nous souhaiterions accueillir un WWOOFer aimant la vie de famille, les animaux (chevaux, poneys, chèvres, poules, mouton...), les enfants, la campagne et la mer (1 Km). Vous pourrez participer à toutes les activités qui composent notre vie : soins aux bêtes, traite des vaches, transformation du lait. Egalement, possibilité de pratiquer et d'apprendre l'équitation. Pas de tabac ni d'alcool ici svp. Anglais et français parlé.",caravane,clapas_COTESDARMOR
KERBIDO,22820 PLOUGRESCANT,48.8394853,-3.2447393,,guegou.philippe@orange.fr,"Nous exploitons sur des terres en bord de mer une agriculture biologique très diversifiée sur une dizaine d’Ha et une surface en tunnel (500 m2), démarrage en AB directement depuis 3 ans. Je serais heureux d'accueillir des WWOOFers pour leur faire découvrir mon métier qui est une véritable passion. Nous serions aussi heureux de faire découvrir notre région et sa belle terre. Le site est isolé avec au pied des cultures des kilomètres de chemins de randonnée. Nous sommes situés en bordure de la côte sauvage à Pors Bugalez Plougrescant dans les Côtes d’Armor. Nous sommes mariés et nous avons 2 jeunes enfants de 10 et 8 ans. L’ambiance est familiale, conviviale et amicale et nous serions heureux d’échanger nos compétences avec un WWOOFer. Français espagnol parlé.",caravane,clapas_COTESDARMOR
FERME DE KERVILON,"Kervilon, 29260 PLOUDANIEL",48.52976,-4.341902,,02 98 83 75 15,-,caravane,clapas_COTESDARMOR
OASIS DE PEN AN HOAT,"Pen Hoat Vihan, 22110 KERGRIST MOELOU",48.310403,-3.317758,,02 96 36 58 95 - info@oasispenanhoat.com - http://www.agroecologie-bretagne.com/,-,caravane,clapas_COTESDARMOR
ECOLIEU D'ALAIN,22000 PLELO,48.52038,-2.752393,,06 67 99 86 98 - gwernal@live.fr,"offre possibilité de cultiver en bio entre 1/2ha et 2ha! logement possible en yourte, caravane ou en dur! demande petits travaux",caravane,clapas_COTESDARMOR
LE BOIS DU BARDE,"Coat an Bars, 22110 MELLIONEC",,,,02 96 29 30 03 -fax: 09 72 25 57 92 - contact@leboisdubarde.fr - http://www.leboisdubarde.fr/,ferme bio sur 15 hectares à dominante arboricole pommes à cidre où Anne-Laure et Gilles vous accueille pour vos vacances. offre hébergement contre coups de main,caravane,clapas_COTESDARMOR
FERME DE TREZENVY,29630 PLOUGASNOU,48.695548,-3.790033,,02 98 29 74 08 - 06 70 40 77 88 - le.lieu@laposte.net - http://lieu-trezenvy.super-h.fr/,"maraîchage bio et lieu culturel à la ferme. La ferme de Trézenvy est située près de la mer, au bord d'une côte magnifique dont on ne se lasse pas. Côté maraîchage, nous cultivons 1 Ha de plein champ et des tunnels sans tracteur, avec notre jument. Les légumes sont vendus en circuits courts, sous forme de paniers. Côté culturel, un lieu de pratique, création et diffusion artistique est en train de se construire à l'intérieur d'un grand bâtiment de ferme (le L.I.E.U. (Laboratoire d'Imaginations et d'Expérimentations Utopiques). Côté habitat, nous rénovons la vieille maison en pierre avec des procédés écologiques. Bref, y'a du pain sur la planche ! Vous êtes les bienvenus toute l'année sur ce lieu à partager et à faire vivre. N'oubliez pas d'apporter avec vous vos idées et votre énergie. Amateurs de surf bienvenus, spots à découvrir tout près ! Amateurs de tricot ou de couture aussi ! Longues soirées pluvieuse d'hiver au coin du feu. Nous préférons être contactés par téléphone et n'aimons pas trop les mails groupés. À très bientôt ! Français, anglais et espagnol parlés.",caravane,clapas_FINISTERE
SITE REFERENCEMENT DES PAYSANS DU FINISTERE,@FINISTERE,,,region,http://lepaysanducoin.fr/,-,caravane,clapas_FINISTERE
MOULIN DU ROZ,29690 BERRIEN,48.40419199999999,-3.751799,,02 98 99 03 78 - 06 87 07 87 63 - http://lamaisonenpaille.com,"construction en paille depuis 1995, bénévoles bienvenus, chantiers-école.",caravane,clapas_FINISTERE
ASSOCIATION AUTREMENT,"Beuzec Vian, 29120 PLOMEUR",47.8505014,-4.3130204,,"06 84 15 68 25. Jardin partagé,","école alternative, spectacles, construction et autres activités. L'association Autrement a pour objectif de développer un lieu autour duquel pourraient être mis en place des projets et des activités allant dans une démarche de respect de l'environnement et de développement des relations entre humains. Accueil, partage, apprentissage...",caravane,clapas_FINISTERE
BERGERIE DU MENEZ HOM,"Le Guilly, DINEAULT",48.2201178,-4.1587543,,06 50 06 88 06,"Au pied du Menez Hom - massif surplombant la Baie de Douarnenez et la Presqu'île de Crozon - je propose de vous accueillir dans un cadre de vertes prairies et de ruisseaux pour participer au quotidien d'un élevage de brebis en bio certifié : 2 races de l'ouest de la France en cours de sauvegarde : les ""Landes de Bretagne"" et les ""Avranchines"". Les 222 brebis et leurs agneaux paissent dans les prés de la ferme, sur les pentes du Menez Hom (lutte contre les incendies et entretien de la lande) et sur les prés salés de l'Aulne (entretien du biotope du phragmyte aquatique) dans le cadre d'un partenariat avec le Conseil général du Finistère, le Parc naturel régional d'Armorique et l'association de protection de la nature « Bretagne Vivante ». La transformation de la laine (tonte, tri, commercialisation) est une autre façon de valoriser ce petit troupeau. Il y aura aussi la possibilité d'expérimenter le cardage, le filage au rouet et les différentes formes de teinture. j'ai en projet pour les 10 prochaines années : création d'un jardin des plantes tinctoriales et de simples, d'une petite surface maraîchère, d'un poulailler avec des poules de l'ouest (Coucou de Rennes, la Flèche et/ou la Gauloise dorée) et d'un clapier, conception d'éco-habitat et d'assainissement autonome, auto-construction de petit éolien (association tripalium). Français, anglais et espagnol parlés.",caravane,clapas_FINISTERE
ECOHAMEAU SANT ALGON,29190 PLEYBEN,48.22634499999999,-3.969829,,02 98 92 34 63,"Eco-communauté naissant situé dans un cadre idyllique au bord du canal de Nantes à Brest. Implanté sur 1.5 hectares, conçu suivant les principes de la Permaculture (jardin forêt comestible en création). Trois personnes certifiées en Permaculture domiciliées sur place dont une formatrice. Nous serons ravies de vous accueillir pour participer à nos cultures ainsi qu'à notre chantier d'éco-restauration. Nous sommes végétariens !",caravane,clapas_FINISTERE
DOMAINE BIO DE KERJEAN,29190 PLEYBENN,48.22634499999999,-3.969829,,02 98 16 61 84,"Nous redémarrons depuis trois ans une ferme en culture bio que mon mari avait déjà cultivée en bio pendant une dizaine d'années avant notre rencontre en 2002. Cette ferme est située en Bretagne, dans le Finistère entre Quimper et Brest, à 5 km de Pleyben et comporte environ 50 hectares. Nous cultivons des céréales et transformons une partie du blé pour en faire du pain. Nous cuisons le pain dans un four que nous avons construit de briques roses (cuisson à l'ancienne). Nous élevons des moutons pour leur laine et leur viande (bien que nous soyons plutôt végétariens !), des chèvres et fabriquons du fromage, des poules et tous les membres de leur famille (de l'œuf au poussin et du poussin à la poule ou au coq). Nous cultivons des arbres fruitiers, des arbustes à fruits rouges et cuisinons d'excellentes confitures. Notre jardin nous donne quelques légumes. Nous vendons au marché trois fois par semaine. Mis à part cela nous avons une passion pour les soins naturels et les plantes médicinales. Nous réaménageons également certains bâtiments de la ferme pour faire de cet endroit un lieu d'accueil, de régénération au contact de la Nature et des Animaux, de développement personnel... Nous serions heureux de partager les activités variées du domaine avec des WWOOFers contents de célébrer la Vie dans la vérité et la simplicité du cœur. A bientôt, Michèle et Jean-Yves. Français, anglais (un peu) - quelques notions d'allemand et d'espagnol – parlés.",caravane,clapas_FINISTERE
LA RIGADELLE,"kernabat, 29270 CARHAIX PLOUGUER",48.25420099999999,-3.598411,,02 98 99 51 78,Bonjour nous sommes un couple de 47 et 43 ans avec 2 enfants de 11 et 9 ans.En 2009 nous avons eu comme projet de vivre aux plus prés de la nature. Nous sommes tombés amoureux d'une vieille bâtisse de 1695 avec ses bâtiment autour à l'abandon depuis plus 15 ans. Depuis nous menons de front rénovation potager et élevage. Nous sommes situés 5 Km de Carhaix Plouguer plus connu pour son festival des vieilles charrues. Au plaisir de partager notre quotidien avec vous ! Français parlé et notions d'anglais et d'espagnol.,caravane,clapas_FINISTERE
MOULIN DU JET,29370 ELLIANT,47.995218,-3.890365,,09 77 91 75 68 - 02 98 94 82 57 - 06 64 62 46 53,"Depuis mon installation au Moulin, j'aspire à ce qu'il devienne un lieu de vie pour plusieurs familles. En attendant que ce projet se mette en place et pour qu'il puisse avancer également, je souhaiterai partager au quotidien avec vous les activités de jardinage, rénovation de petits bâtiments, pour expérimenter simplement le ""vivre ensemble"". Il y a quelques chantiers plus gros à mettre en place comme l'entretien du canal du moulin et la participation à la rénovation de la turbine hydroélectrique (fait par une entreprise) pour une production électrique, la participation à la rénovation d'une toiture (fait aussi par une entreprise) ou une cabane dans les arbres ou encore un gros nettoyage des berges de la rivière... Les activités ne manquent donc pas et c'est à chacun de choisir ce qui l'intéresse. Français, anglais et espagnol parlés.",caravane,clapas_FINISTERE
MIELS ARMORIQUE,"Za Croas Ar Mao, ARGOL",,,,02 98 73 68 37,"ferme apicole avec 350 ruches à Argol dans le Finistère accueille WWOOFer toute l’année pour pratiquer l’apiculture dans un cadre magnifique… Activités variées selon les saisons. Français, anglais et espagnol parlés.",caravane,clapas_FINISTERE
FERME DE KERMAZIN,29560 ARGOL,48.245993,-4.3167989,,02 98 17 21 67 - http://maisonducidre.over-blog.com/ ,"Bonjour ! à l'entrée de la presqu'île de Crozon, nous vous accueillons dans notre maison pour partager la vie colorée de notre ferme ouverte au public : soin des vergers, fabrication de cidre, crêpes... Sauf du 1er juillet au 15 septembre et du 15 décembre au 31 janvier, compte tenu de nos activités saisonnières et pour avoir le temps de partager de vrais bons moments...au quotidien bien sûr! mais parfois aussi organisés (concert, théâtre...) N'hésitez pas à apporter vos instruments de musique et tous vos talents! A bientôt ?! Français, anglais, espagnol et allemand parlés.",caravane,clapas_FINISTERE
KER BAMBOU,"Pontaouen, 29690 BERRIEN",48.388179,-3.802992,,09 80 85 36 41 - 06 23 11 85 20 - ker.bambou@gmail.com,"lieu collectif allant vers l'autonomie sans électricité ni eau. Culture variée, verger, animaux, cabanes, ruches, pain, jardin médicinal en création et tout ce que l’on peut y faire. Accueille aussi des personnes ayant des enfants (petit garçon de 2 ans habite sur place). Il est préférable de nous écrire par courrier ou de nous téléphoner que de passer par l’ancien site ou l’email. Français, anglais, espagnol (un peu) et breton parlés. Kenavo !",caravane,clapas_FINISTERE
FERME DE MENEZ KERVEYEN,"19 menez kerveyen, 29710 PLOGASTEL ST GERMAIN",47.9641506,-4.3004083,,menez.kerveyen@hotmail.fr - 06 88 11 88 12,"ferme maraîchère produisant œufs, légumes, fruits, cidre et vinaigre en culture biologique. Elle est située dans le Pays Bigouden au sud du Finistère en Bretagne. Exploité par mes grands-parents jusqu’en 1970, j’y suis installé depuis juin 2010 après avoir travaillé dans l’hôtellerie-restauration pendant 35 ans. Jeune agriculteur de 53 ans, avec les WWOOFers que j’accueillerai, je souhaite partager mon expérience, continuer à découvrir le monde et contribuer ensemble à construire une humanité pus sociale et écologique. Les activités maraîchères variables selon les saisons seront l’occasion pour le WWOOFer de partager ensemble un travail exigeant mais plein de satisfaction de faire pousser les légumes, de voir grandir les animaux et de penser un autre monde. Français, anglais et italien parlés.",caravane,clapas_FINISTERE
VILLAGE ESPERANCE,"kerguillerm, 29300 GUILLIGOMARC'H",47.964939,-3.417631,,-,10ha 10 maisons accueil,caravane,clapas_FINISTERE
ECOLIEU HENT PLASKAER,29390 SKAER,48.0273929,-3.703163,,02 98 57 80 42 - transitions.marie@yahoo.fr,"offre parcelle à prix raisonnables, demande personnes avec projet d'habitat écologique et désir de partager potager poulailler ruches bois etc",caravane,clapas_FINISTERE
LA GUETTE,35380 PAIMPONT,48.019561,-2.174058,,02 99 07 87 83,"3ha de foret, à brocéliande, propose accueil",caravane,clapas_ILEETVILAINE
ASSOCIATION LA FEE NADOU,35300 PORTES ,48.2051962,-1.0559216,,http://www.lafeenadou.com/,lieu de vie collectif autogéré accueil de stage et résidence d'artiste,caravane,clapas_ILEETVILAINE
LA FERME PEDAGOGIQUE,35140 ST OUEN DES ALLEUX,48.327086,-1.426481,,http://www.alafermepedagogique.fr,"Au bord du Couesnon, entre Rennes et le Mont Saint Michel, dans un environnement de verdure, prairie,bois, haie bocagère, rencontrez Olivier et Marie-Paule sur leur ferme laitière Bio. Au rythme des saisons, ils mènent leur activité. ILs auront plaisir de vous la faire partager en découvrant la vie de la ferme et leur métier en relation avec la nature. www.alafermepedagogique.fr  Ferme pédagogique Productions de la ferme : BIO Productions labellisées Agriculture biologiques : lait, volailles, canes, lapins, pommes...",caravane,clapas_ILEETVILAINE
CAROTTE ET FEIJOA,"Le Pré de la Maison Neuve, 35140 VENDEL",48.296901,-1.298373,,06 30 03 51 95 - carotte.et.feijoa@gmail.com,"Bonjour ! Installé en maraîchage et arboriculture biologiques entre Rennes et Fougères, je cultive des légumes et fruits ""classiques"" et d'autres moins, comme les asiminiers et les feijoas ou les chouchous. Entre les serres et le plein champ, je propose de vous initier aux techniques de l'agriculture biologique sur un terrain bio depuis 2008. Vous pourrez avec moi rencontrer les membres de mon AMAP et mes collègues maraîchers bio de la région pour multiplier les échanges. Hablamos el castellano, we speak English... A bientôt ! Français, anglais et espagnol parlés.",caravane,clapas_ILEETVILAINE
LES JARDINS DE TOUCANNE,35360 BOISGERVILLY,48.166536,-2.066915,,02 99 06 34 05,"Bienvenu dans cette petite ferme bretonne. Recrée en 2000 avec des jardins biologiques, la grande longère de schiste est aussi entourée de 6 hectares de prairie pour quelques vaches de race bretonne pie noir et une grande basse-cour en liberté. La vente des fruits et légumes a lieu sur un petit marché local et le grand marché "" les lices "" à Rennes chaque semaine. Après avoir voyagé et travaillé à l étranger: Cameroun, USA, Allemagne, Grande Bretagne, Suisse, j aime à mon tour recevoir avec mon ami Olivier, les voyageurs du monde pour partager notre lieu de vie et faire connaitre notre environnement en cette région de Brocéliande.",caravane,clapas_ILEETVILAINE
LA CHENEVETRIE,35680 BAIS,48.008012,-1.289755,,02 99 49 71 80 - 06 04 44 20 88,"Je me suis installé sur la ferme familiale en octobre 2007. J’élève 35 vaches laitières sur 50 hectares, dont 35 de prairies. Vous partagerez mon quotidien, qui tourne autour de l’alimentation et de la traite du troupeau. Vous m’aiderez aussi à cultiver mon jardin (autoconsommation et micro-vente de légumes à des particuliers et restaurants). En Automne, il y a les pommes à ramasser pour faire les 5 barriques de cidre. En hiver, il y a les haies à entretenir et du bois à couper. La ferme se situe à 40 km au sud-est de Rennes et à 15 km de Vitré. Vous dormirez à l’étage de la maison, dans les chambres d’hôtes. Quant à moi, je vis à côté, dans une roulotte auto-construite en 2008. Les bâtiments d’élevage et la maison sont en cours de rénovation. Ainsi il y a régulièrement des chantiers d’éco-construction. Je ne considère pas ma ferme comme un site de production uniquement mais aussi comme un lieu de rencontre et de création de nouveaux liens sociaux (échanges et « think-tank » agricole et social).",caravane,clapas_ILEETVILAINE
GUENAELLE,RENNES,48.117266,-1.6777926,,06 63 72 84 32 - guenadrennes@free.fr,"projet: habitat groupé de trois familles!  propose: 7500m2 avec verger, éolienne à terminer, puits, 230m2 à rénover et diviser en 2 foyers! cherche: 2 familles",caravane,clapas_ILEETVILAINE
LES COTIERES,56830 PORCARO,47.8751624,-2.0832642,,02 56 61 60 83 - 06 25 55 12 76 - samuel.mau@hotmail.fr,"Sur 5 hectares de terrain boisé dont 1,5 hectare d'étangs, nous développons un projet de création de lieux de vie axé sur l'éducation à l’environnement et aux pratiques de la permaculture. Ainsi nous avons entamé la réalisation d'une forêt comestible comprenant une pépinière où je pratique la greffe sur des protes greffe de pommiers, poiriers, cerisiers, châtaigniers, plaqueminier (kaki) et prunier. Vignes framboise, petits fruits divers plantes vivaces, médicinales et utiles font également l'objet de multiplication. Au programme de tous WWOOFers : construction de cabanes, abri a bois, à animaux. Plantation d'arbres à l'automne, bois en hiver. Construction de terrasse, d'escaliers en s'aidant des matériaux du terrain (la pierre et le bois en grande quantité) qu'il faut extraire de l'ancienne carrière et de la forêt. Également beaucoup d’autres activités diverses et variées en ma compagnie. La direction général de notre projet est d'agir sur notre environnement de façon à créer un lieu de vie harmonieux et pédagogique qui facilite l'apprentissage de tous les aspects de nos vies à commencer par la production de notre nourriture de façon écologiquement durable qui minimise l'entretien grâce à une conception de base cohérente. Français, anglais et allemand parlés.",caravane,clapas_MORBILHAN
LA MARMITE,"Village de Bobéhec, 56250 LA VAIX CROIX",47.6933421,-2.5245198,,"02 97 67 28 06 - http://www.association-la-marmite.fr/l-association,1/",-,caravane,clapas_MORBILHAN
ASSOCIATION NOUS SOMMES AUTREMENT,56190 MUZILLAC,47.553903,-2.482314,,http://voyageurs.en-transition.fr/,-,caravane,clapas_MORBILHAN
LE MENELEY,KERHERO,47.838531,-2.872245,,06 77 97 56 31 - farysol@yahoo.fr,lieu de vie multi activités et collectif à KERHERO vers vannes ,caravane,clapas_MORBILHAN
TI AR MALIGORN,"Gores, 56160 LANGOELAN",48.13540099999999,-3.23089,,02 97 39 36 60,"Nous sommes deux femmes en couple depuis 15 ans, et nous avons développé au fil du temps plusieures activités sur notre ferme de 13 Ha en Centre Bretagne : un élevage d'escargots que nous transformons dans notre laboratoire en divers plats cuisinés - un élevage de poules (65) nous fournissant des oeufs - une surface de maraîchage - une production de fruits divers et d'aromatiques. Nous commercialisons en vente directe, tels quels ou transformés en plats cuisinés, soupes, confitures, galettes, gâteaux... Les activités sur la ferme sont donc nombreuses. Des soins aux animaux (escargots, poules, chevaux, chèvres...) aux activités liées au potager, de la coupe de bois à la construction de bâtiments, de la cueillette de champignons en saison à la transformation d'une grande partie de ces matières premières. Elles sont aussi quotidiennes et très prenantes... Vous serez donc accueillis avec grand plaisir par deux filles un peu survoltées (par le boulot), 3 gros chiens adorables et leur copain chat. Notez que nous ne pourrons cependant vous accueillir avec des animaux de compagnie (pour éviter les conflits avec notre ménagerie). PREMIER CONTACT UNIQUEMENT PAR MAIL SVP. Français parlé, quelques notions d'anglais et d'espagnol.",caravane,clapas_MORBILHAN
UN BRIN DE NATURE,"La Grenadière, 56220 SAINT GRAVE",47.710384,-2.289012,,http://1brin2nature.blogspirit.com/,"C'est sur un lieu dans le Sud du Morbihan (56) entre Vannes et Redon que je vous accueille avec ma petite fée d' 1 an 1/2 pour partager des activités et chantiers autour de la Vannerie. Ce terrain est dédié à la culture du saule, à la réalisation d'un jardin pédagogique avec des animations et des stages de prévus ainsi que l'éco-construction de mon atelier de création et de fabrication. Membre d'un réseau associatif très actif autour du développement agricole bio et culturel, je me ferai un plaisir de vous les faire découvrir. Français parlé.",caravane,clapas_MORBILHAN
LE LANDA,56220 PEILLAC,47.713408,-2.218552,,-,"Créer petit à petit mon activité professionnelle sur le thème des plantes utiles dans tous leurs états, tout en visant en premier lieu d’assurer une autosuffisance alimentaire et médicinale. Le tout sur des bases de culture qui mêlent les techniques biologiques, bio dynamique (quelques notions)…  Le lieu : Une ancienne ferme en pleine campagne, avec presque un hectare de terre au total, mise à disposition, un lieu idéal pour tester ses capacités et apprendre au fil du temps.  Les animaux du lieu : Des oies, des poules, des abeilles (4 ruches pour le moment) et bientôt des moutons.  Ici les activités changent au rythme des saisons : l’hiver, la coupe du bois pour nous chauffer, le travail de la terre, les plans d’aménagement (ici tout est à inventer, nous y sommes depuis seulement quelques mois), les planifications de plantations, la taille des arbres… et quand on a le temps, un peu de tissage à bras au coin de la cheminée. Au printemps : Les semis, la multiplication de plantes aromatiques et médicinales pour la vente sur les marchés, les plantations au potager et les visites des ruches…  L’été : les récoltes au jardin pour la transformation et le séchage des plantes aromatiques, et d’autres récoltes qui elles s’effectuent dans les Alpes (la lavande, l’hysope, la sarriette.. pour les distillations), et la récolte de miel une fois de retour en Bretagne.  L’automne : C’est l’heure de la récolte des pommes et de la fabrication du jus de pomme… et la vente sur les marchés. Voilà un aperçu de mes activités, c’est encore un début mais tout commence à prendre forme. Si vous souhaitez venir nous donner un petit coup de pouce en apprenant avec nous, vous êtes bienvenus ! A bientôt pour de nouvelles aventures ! Français et anglais parlés.",caravane,clapas_MORBILHAN
LE MOULIN EON,56220 SAINT JACUT LES PINS,47.684904,-2.215302,,chrysalide@eikona.fr,"Avec nos 5 enfants, Enora (mars 2004), Lucie (janvier 2006), Eloïse (décembre 2007), Thomas (juin 2010) et Johann (juin 2012), nous serons heureux de vous accueillir pour partager avec vous un moment fraternel. Nous rénovons une ancien bâtisse en pierres avec une réflexion écologique (enduits chanvre et chaux, isolation laine de chanvre, phyto-épuration, toilettes sèches, panneaux solaires, chaudière granulés-bûches de bois, récupération de l'eau de pluie, projet de produire notre propre électricité...). Nous avons aussi un grand jardin (2 hectares) avec un potager et un verger, nous avons deux chèvres, 3 ânes, deux chats, des poules... et des renards dans la forêt autour... Vous pourrez participer à la réfection de clôture, la construction d'un nouveau poulailler, les soins aux animaux et pourquoi pas pour les plus bricoleurs nous aider à construire une roulotte, rénover une chapelle (nous sommes sur les chemins de St Jacques de Compostelle et nous hébergeons aussi gratuitement les pèlerins de passage, nous avons à cœur de leur offrir un lieu pour se recueillir). Vous partagerez notre quotidien avec les enfants, nous pratiquons l'Instruction en famille, la cuisine bio et le bon pain maison au levain et pétrit à la main. Français, anglais et espagnol parlés.",caravane,clapas_MORBILHAN
LA FERME DU PETIT VERGER,"coet, 56250 MONTERBLANC",47.71116000000001,-2.708807,,06 88 90 05 05 - roselene.pierrefixe@gmail.com,"Bonjour, Nous sommes un jeune couple (27 et 30 ans) bientôt parent d’une petite fille. Nous nous installons en maraîchage biologique sur la commune de Monterblanc (10 Km nord Vannes). La vente des légumes se fait en direct et commencera à l’été 2013. Nous cultivons une petite surface en fruits et légumes en traction animale avec une jument Fjord. Notre principal objectif est d’avoir un mode de vie et de travail en cohérence avec nos valeurs. Cette année, il y a beaucoup de travaux liés à l’installation : monter des tunnels, débroussailler les ronces, planter les haies et arbres fruitiers, lancer la production de légumes, construire des abris pour les chevaux… Mais nous faisons les choses progressivement et qui va lentement va longtemps ! Nous pensons notre installation selon les principes de la permaculture. Nous aimons transmettre et partager expériences et savoir-faire. Rencontrer des gens de tous horizons est aussi pour nous une motivation forte à vous accueillir chez nous. Nous avons beaucoup voyagé à vélo (deux ans en Europe et Afrique) et avons gardé de cette formidable expérience le goût des rencontres et de l’accueil. Nous avons également été WWOOFers. Nous sommes à proximité du Golfe du Morbihan et de Vannes, il y a de jolies ballades et découvertes à faire dans le coin. N’hésitez pas à nous contacter pour discuter ensemble, et soyez les Bienvenus, nous vous accueillerons avec plaisir !",caravane,clapas_MORBILHAN
PONSARD,56250 MONTERBLANC,47.742994,-2.679313,,02 97 45 93 03 - 06 74 52 03 95 - daniele-philippe.moreau@wanadoo.fr,"Nous sommes un couple (Danièle 60 ans et Philippe 61 ans) qui habitons une petite ferme restaurée par nos soins sur un terrain vallonné et boisé de 3 Ha, avec pâturages pour nos trois ânes et nos brebis, parcours pour les volailles, étang, et plusieurs jardins de légumes et de fleurs (en bio évidemment). Nous sommes ""Famille d'accueil"" depuis 7 ans et recevons des enfants en accueil permanent ou temporaire. Depuis toujours, notre rapport à la nature est l'expression à la fois d'une hygiène de vie, d'une profonde conscience écologique et d'une humble philosophie. Nous désirons, par notre volonté d'accueil de WWOOFers, partager le quotidien d'un petite ferme et l'agrément de notre mode de vie dans un environnement privilégié, et bien sûr, donner toutes ses chances au plaisir renouvelé de la rencontre et du partage. Nous souhaitons accueillir des personnes réellement motivées par le jardinage bio, et la vie qui va avec (connaissances ornitho appréciées) Français, anglais (speak slowly please) et espagnol (poquito!) parlés.",caravane,clapas_MORBILHAN
FERME BIO DE KERHENO,56300 ST THURIAU,48.0162369,-2.949561,,06 98 31 49 29,"5km from town young couple with a new born baby living on an organic farm 1 ha heritage vegetables, fruits and aromatic herbs 1ha and a half prairies with goats.old farm building being restored. help needed all year round but mostly in spring and summer. skills needed in vegetable growing or building. accomodation in caravan. english spoken",caravane,clapas_MORBILHAN
PRODUCTEURS LES AMAP DE LORIENT,LORIENT,47.7482524,-3.3702449,ville,http://amaps-pays-de-lorient.org/les-producteurs,-,caravane,clapas_MORBILHAN
LA FERMETTE DE POBLAYE,"Poblaye Ardran, 56310 QUISTINIC",47.9079782,-3.1830168,,02 97 39 10 17,"Nous avons une ferme en agriculture bio. Nous avons du blé avec le quel nous faisons du pain commercialisé en direct (AMAP, vente à domicile et supérette bio), des brebis laitière (15) et des chèvres (3), avec lesquelles je fais du fromage pour nous et quelque voisins, et aussi de la viande d'agneaux et merguez. Nous avons une 20aine de poules pondeuse pour la brioche, notre consommation, notre reproduction et bien sur la part du renard ! ! ! Julien est ostréiculteur et vannier, il vente ses paniers à la ferme et sur des fêtes locales. Nous avons un jardin et un verger de fruits rouge (pour la maison). Nous construisons notre hangar fournil avec des amis. Nous travaillons un peu la terre avec nos chevaux. Après avoir voyagé en roulotte avec des chevaux, 12 ans pour moi et 4 ans pour julien, nous avons eu envie de nous poser de faire de l'agriculture bio et paysanne, et de pouvoir accueillir à notre tour. Français parlé.",caravane,clapas_MORBILHAN
FERME DE LOGODEC,56330 PLUVIGNER,47.777282,-3.009527,,02 97 59 00 86 - fermedelogodec@wanadoo.fr,"Tout au long et au fil de l'année : élevage de vaches bretonnes Pie-Noir, fabrication de fromages et produits laitiers, vente directe (marché et paniers). Jardin, verger, fabrication de confitures et de jus de pommes. Petits élevages : ânes, moutons, chèvres, poules et cochons. Français, anglais et espagnol parlés. http://amapduloch.over-blog.com/article-6000563.html",caravane,clapas_MORBILHAN
LA FORGE AUX TROLLS,"Kerourdé, 56360 BANGOR (Belle ile en mer)",47.312298,-3.140727,,02 97 31 54 21 - fax: 02 97 31 59 28 - laforgeauxtrolls@orange.fr,"Nous souhaitons aide enthousiaste et énergique pour: jardin à mettre en route, construction d’un préau en bois (15mX5m), divers petits cabanons pour stoker du matériel, finir bâtiment 2 studios, salle de créativité, salle de stage (gros œuvres réalisés), plantation arbres et haies, participations aux activités du lieu. La famille comprend 4 adultes, 2 enfants, 2 juments de trait bretons, 4 chats et pleins d’oiseaux. Nourriture végétalienne. Sur place ; épicerie, boulangerie, plusieurs thérapeutes alternatifs triés sur le volet viennent tous les mois. Tout le lieu, les activités, l’entretien sont bio et uniquement bio.",caravane,clapas_MORBILHAN
LE VERGER DE BERNON,"35 route de Bernon, 56370 SARZEAU",47.5522828,-2.8092191,,-,10 ha farm near the sea ( Golfe du Morbihan ) Brittany. We are breeding little cows for milk and cheese.,caravane,clapas_MORBILHAN
BAMAP,@MORBILHAN,,,region,http://www.bamap.fr/part.html,amap,caravane,clapas_MORBILHAN
PAIN BIOLOGIQUE,@MORBILHAN,,,region,02 97 59 93 57 - 06 26 69 79 14 - yann.forestier0818@orange.fr,-,caravane,clapas_MORBILHAN
SEVERINE FERRE,@MORBILHAN,,,region,06 33 22 71 33 - severine-ferre@hotmail.fr,jus de pomme et cidre biologique ,caravane,clapas_MORBILHAN
KERHOUARIN,56400 BRECH,47.720529,-2.997077,,02 97 57 56 67,Vente à la ferme lait viande fromage,caravane,clapas_MORBILHAN
KERMELEN,56400 BRECH,47.720529,-2.997077,,06 03 16 65 26,"Vente à la ferme le mardi et le samedi de 16h30 à 18h. Au marché de Carnac, le dimanche matin Au marché d'Auray, le lundi matin fromage de chevre",caravane,clapas_MORBILHAN
