Id,ModularityClass,Degree,OutDegree,InDegree,Tags,Urls
5782b562-2949-4afc-8692-e534f7aed30b,D,31,23,8,creation list,http://monoskop.org
fd28f9a4-6237-4b2f-a5db-f35507f22c5e,C,5,0,5,,http://www.twiza-reseau.com
2e818c19-6181-42e9-869c-f99ce2100776,A,15,5,10,,http://www.fairfinancefrance.org
0674f585-2eee-48ae-bf94-822dd0173700,A,26,13,13,,http://resolis.org
46a178e3-2970-467a-8f3f-7bd7d5460ce5,A,38,12,26,,http://amisdelaterre-cop21.org http://climatejusticepeace.org
3aef5c97-a665-4bf9-9599-29a5aab16cba,B,13,0,13,,http://editionsatelier.com
e484251d-b8ae-4a5e-ad8a-5cbec506ad72,E,8,6,2,map @annecy,http://alterlocal.org
d79f2055-3c72-462e-9bb3-922738408f0c,A,23,14,9,,http://stopogm.ch
347cc3b4-8594-48e5-8f2e-2ff4c8e06891,B,57,9,48,media $en,https://theintercept.com
e9a8a1f9-6de4-49a8-afea-5014309fa741,A,45,35,10,,http://citizencase.org
767b861e-ef5b-484a-9843-05a6f63013c3,B,20,10,10,,http://www.formindep.org
84de2d41-c865-4a87-9b34-bcc85bacce86,E,21,3,18,politics,https://laprimaire.org
709cafa9-0d73-494e-b9f0-909579812f4f,A,14,3,11,,http://rio20.net
fd659330-b399-4e8f-9732-a88cfb2a03e5,A,3,1,2,,http://www.alterdrome.fr
156f6229-45e3-48c7-825d-cf65b921b838,C,10,10,0,map home,http://lescolibres.jimdo.com
7e5daf37-5694-447e-8b4a-9deda3329bdd,E,4,2,2,object,http://lowtechlab.org
ceb7e448-adf4-422e-be40-f22a92f895ca,A,36,10,26,zad earth,http://naturalistesenlutte.overblog.com http://naturalistesenlutte.wordpress.com
3e1dd0e9-082d-4ee4-9d54-273ab4e5a2ed,D,16,8,8,text words map,http://ladylongsolo.com
aff283c2-33f5-4c1b-a45b-2d947eb42494,D,15,13,2,text words map,http://lecridupeuple.over-blog.net
b84caa31-8513-499b-9d8c-9e7f77f9c476,C,5,3,2,home,http://pierreseche.net
a31d724f-e34d-4b52-b9d4-b55e0de08c7b,D,6,3,3,map @lyon,https://laluttine.wordpress.com
287dabd9-f197-4955-8df5-1075d97e6fc0,D,9,4,5,text words map,http://www.lagueulenoire.org
b25100b3-461a-4d1f-ba67-c8719cf64ece,E,10,7,3,,http://les-volets-jaunes.org
e383df31-8a41-4a8d-999f-db6fde8f3b7c,B,29,7,22,media,http://fr.myeurop.info
5c3335b0-5ccd-48fa-9450-d9df15013f21,A,8,5,3,map,http://www.jardins-par-nature.com
570be17c-61d4-4f83-a318-16fc12a9384c,A,8,1,7,media,http://www.mediacoop.fr
6f6b5dff-39fc-4887-bb12-8d4e91c1a915,B,14,3,11,media,http://www.courrierdesbalkans.fr
34e58cef-04e2-4da3-9c8d-7efa84f0a66d,C,6,4,2,object,http://atraversfil.org
7ce98402-30d2-430e-a176-39d0b01de5ab,C,5,3,2,media @villeneuve,http://www.lecrieur.net
c3136e8c-8e4b-4bf9-ae41-6b190bca9cdf,B,86,35,51,media @lyon,http://www.rue89lyon.fr
e830717e-51d3-4d0f-9bd4-4227b686232a,A,19,4,15,media,http://equaltimes.org http://equaltimes.org/?lang=fr
efff5ae4-5964-4f07-97a8-209bd899e543,A,48,40,8,media @bretagne,http://eco-bretons.info
f586698f-bdef-4bff-ab72-5a3398c7bc91,E,3,1,2,media,http://particite.fr
6bbb4410-5992-4129-9464-89c1eb08d295,B,48,34,14,,http://www.stopetatdurgence.org
02237866-81c5-4c64-8009-2a69ede5ee4a,A,8,3,5,,http://socialchange.eu http://socialchange.eu/fr
ad74a862-099c-4014-a6c8-efc7b87632e2,F,141,33,108,calendar,https://demosphere.eu
d805d1d9-1a89-4f1e-8cc0-1fa6e3090331,A,12,9,3,,https://twitter.com/eticFR
2d7b888b-7cf3-4d20-ad44-b94c6aa7466a,A,22,11,11,,http://etic.co
f25728d0-2c61-47d2-9f1b-0cdd648fe42f,D,228,85,143,media text,http://cqfd-journal.org http://cequilfautdetruire.org
16100db0-a7f4-445f-86c4-292819676e6c,B,726,165,561,media,http://blogs.mediapart.fr http://twitter.com/MediapartLeClub
c8ae8c2f-aa3a-4e6e-aa28-b3a4beec1563,A,208,11,197,earth ngo,http://www.greenpeace.org
cd9c0d57-9f01-48a4-9f87-68b719320bb3,B,119,55,64,media,http://theconversation.com/fr
7dd5cdee-8523-4490-b061-344f7c5f27d4,B,57,23,34,media @strasbourg,http://www.rue89strasbourg.com
3939b558-0d5f-4c93-af33-709d95ee3dcc,E,67,33,34,media @bordeaux,http://rue89bordeaux.com
3de298e6-f8c4-4e5c-8b2a-bb321f3596ac,B,33,6,27,media,http://www.saphirnews.com
de0cdc90-73f0-4766-8688-6485fdd0e690,B,45,0,45,media @suisse,http://www.lecourrier.ch
6f850395-1b4a-4298-b4e2-9fdb0a5a823d,B,58,19,39,media $en,http://www.truth-out.org
0b47f06d-8ace-4c27-b17b-3f91cd13a2ac,B,40,11,29,media @marseille,https://marsactu.fr
d00986c4-0681-4742-bb57-193fdb8affa6,B,76,38,38,media genre,http://www.lesnouvellesnews.fr
d88d33cd-95e5-48ce-a8e8-f65bc195b90a,E,2,2,0,,http://siamamaporte.canalblog.com
628d18ef-0e20-4c25-a408-278ffb135f86,E,2,2,0,,http://open-atlas.org
1589bbbe-e2e9-4008-b4f4-503194418a6d,C,2,0,2,,http://timbrefm.fr
4184b764-76bd-4db8-a4e9-a30234ac03a7,NC,0,0,0,,http://www.escargotier.org
b13dad19-e84f-4fa5-a1ef-6a40687c71fa,NC,0,0,0,tool web,http://www.ensembleici.fr
6b3130c2-aabe-4443-9b4a-7c155f111a8e,B,4,0,4,,http://www.argotheme.com/organecyberpresse/
87425100-d47f-476c-bc29-4095fb790cca,A,1,1,0,home object,http://professionnels-pierre-seche.com
bdf237b5-525e-44da-805c-bd812e19ed64,E,2,2,0,,http://www.fuyonsladefense.com
27634b16-9b8d-40e6-a682-bd41488d02e6,NC,0,0,0,,http://www.cluster-jura.coop
c62258ad-8757-4375-adc2-71152cec1848,E,10,10,0,,http://www.cestdejaca.fr
1abf0a2e-8f4d-4322-8422-1294b41f0ae6,B,18,1,17,,http://www.jlm2017.fr
aff7398b-36bf-44d3-8875-671f8fa36b19,D,1,0,1,,https://www.facebook.com/Maison-du-Peuple-Occup%C3%A9e-611332599031702/
1a62b1b2-bb72-4cee-a403-d09f1ce85fe6,C,10,6,4,politics creation,http://www.superchataigne2017.fr
a6b45e56-9813-4ccc-bd90-88abe589b32d,NC,0,0,0,map eat,http://www.lacantochebrest.com
0d0efdcf-4451-4c6d-b577-678e0b0b0149,E,4,1,3,tool web list,https://www.communecter.org
9ecaf0a8-828b-47f4-b738-a5d63684122e,B,1,0,1,,http://www.partagir.com
307a42c3-eb37-4f65-9025-a3b1fa87580e,E,6,6,0,,http://www.kronos.money
e945d88d-e1f3-4a82-8e10-5530ef264753,C,1,1,0,politics,https://www.facebook.com/inverserlepouvoir
49327f5e-ccc5-47c6-b25a-32b9d8bb32ca,B,1,0,1,,https://www.facebook.com/citizenact
b0656396-d6b6-40f4-9743-28b19be77b6c,NC,0,0,0,,http://www.richomme.eu
fc48dfa0-ba60-4632-b86f-b7c88f7c4ac0,B,3,2,1,,http://le-troisieme-homme.blogspot.com
0a79460b-ccbc-4dfe-8f6a-e081da1bef18,C,9,2,7,,http://lechampcommun.fr
2f8f039d-e356-4c28-ae94-4f70234d7154,C,15,11,4,,http://alternativesforestieres.org
111b7caf-3550-4667-aac6-1916725072bc,B,20,15,5,creation energy enemies zad,http://www.brut-de-beton.net
0c306350-843a-478b-9f04-e884fbc0f302,C,6,4,2,politics,http://idea-mc.fr
28d663eb-8d0f-4b8e-bf28-442fb0cac164,C,8,6,2,,http://circuits-courts.be
311ce123-bb16-4227-8b52-fdc4033822aa,C,2,1,1,,http://maisonernestine.fr
280c5f68-b8be-4bf1-99f2-86d98a621b3a,A,6,3,3,,http://voisin-malin.fr
145d79b7-d839-477f-baac-9f0ff3216eee,C,3,0,3,home,http://www.habitetaterre.fr
5287ec98-f846-46b5-9e76-6896907a25db,C,9,3,6,home group,http://compagnonsbatisseurs.org
55662244-6031-4860-9a7f-f8a82d1bba85,C,2,0,2,,https://www.helpx.net
4183dbc9-0baa-4644-a64b-dfdb5ab847f0,A,4,1,3,,http://opale.asso.fr
3de09b3d-c134-4d25-82ab-7ce8964ff9c3,E,2,1,1,,https://troglobal.wordpress.com
640e88f5-fe8c-4f1b-8c56-349311bc5c22,C,7,6,1,,http://essentiel-ploermel.fr
4986bcf1-0c8c-46ec-a274-def76cfe192d,E,4,0,4,politics,http://g1000.org
333c829a-975a-4912-9b96-ed54c096f13a,D,13,5,8,media,http://www.x-pressed.org
3135f6ed-b35a-4dca-abff-e3ccacf4d463,E,12,6,6,,http://page42.org
e57a911e-0f08-49be-a6fb-c6715d865156,C,8,8,0,,https://vivre-en-resilience.com
7849d40d-384c-4b9e-876b-6e3381950416,B,1,0,1,politics,http://nouslamajorite.fr
c45caa73-d6fe-4995-8816-e212c2d2bc16,C,7,4,3,,http://solision-event.centerblog.net
669dd35a-f098-48f0-83ed-dd59b34e3719,B,18,17,1,,http://intercoll.net
a368ebc0-3daf-4edb-9538-48c6f656bc37,C,2,1,1,,http://www.activegeneration.org
b8e04872-c7b3-487b-82df-7bf8ca5da072,C,2,1,1,,http://www.onlogeapied.fr
bd380c9b-c8a1-4349-9cae-12eb8edb26b7,B,1,0,1,tool web,https://www.civocracy.org
e2ea2c2f-bfcb-41ab-8fcf-5e647bf9094b,B,6,0,6,politics,http://curieusesdemocraties.org
e7340e8f-a8f7-4430-aa56-547fb21fee49,C,7,5,2,calendar,http://lerevedelaborigene.org
f2721f98-9c20-4e18-adb6-fa4f125c3983,A,22,9,13,,http://www.ateliercitoyen.org
1a53dd15-3657-45ab-9eba-ce0e2a89409e,C,8,6,2,,http://dewey.be
2139e7db-b323-4df6-8b73-28a3dd98f8a3,A,758,284,474,media,http://bastamag.net http://twitter.com/Bastamag http://facebook.com/basta.mag.7 http://facebook.com/pages/Basta-Site-dinformation-sur-les-luttes-environnementales-et-sociales http://facebook.com/Basta-Site-dinformation-sur-les-luttes-environnementales-et-sociales-262286559891 http://facebook.com/pages/Basta-Site-dinformation-sur-les-luttes-environnementales-et-sociales/262286559891
400118ef-2644-4180-85b2-0fd88c8421ad,A,138,23,115,,http://agirpourlenvironnement.org
1f06cc00-9473-4281-b602-3bced82a6de4,E,146,118,28,,http://scinfolex.com http://scinfolex.wordpress.com
28dfa604-8a00-4506-b6d0-60be7edbeb3f,A,90,10,80,agriculture,http://viacampesina.org
07cde68f-aa0a-4d01-be68-80306ae3569d,B,247,222,25,,http://slovar.fr http://slovar.blogspot.com
45cde08a-c535-47f5-957c-a5cd80dd80ad,B,177,61,116,education,http://educationsansfrontieres.org
15d2d18a-b1fe-40de-bf4b-1c5482d2118d,C,27,5,22,,http://fub.fr http://fubicy.org
1bf02cca-51d0-4da0-b6ac-a97a6c94a0ef,B,35,11,24,genre,http://osezlefeminisme.fr
12ee43f9-6880-4189-9361-bc88b36f87b0,B,5,1,4,politics,http://primairedegauche.fr
9c87cbd3-8e6e-4569-bc92-786655cfbdd9,C,1,0,1,politics,http://conferencecitoyenne2017.blogspot.fr
f2a38418-e9a5-4f56-9db2-dc73e0526c2a,NC,0,0,0,,http://lamagiedupossible.weebly.com
756e2e7f-cddf-4728-9013-0468516d4a4e,A,4,4,0,,http://communiquethique.com
783b2b7d-2e0f-426d-bf68-0e124fd35deb,C,2,2,0,,http://barremag.info
28770503-1dfb-4364-b4ec-9945019add4e,C,16,16,0,,http://lejournalminimal.fr
07e64061-fb38-4a41-bc4f-f5afa4271307,NC,0,0,0,,http://cameralucida84.com
4bafed4d-f9cb-4f6d-a0ab-027992cab27b,A,11,6,5,,http://nonaeuropacity.com
8a07f191-1257-4430-9185-fb35e31df161,NC,0,0,0,,http://locf.tumblr.com
cf190fd9-1ca8-4219-b955-3b23d1bcd1cf,C,3,2,1,,http://maps.dewey.be
45f094c8-0f89-459b-9d21-63e720e486a5,A,4,4,0,,http://neo-agri.org
7d176ca1-c531-4a16-b84b-3f0ffa92821a,D,31,0,31,,http://quadruppani.blogspot.in http://quadruppani.blogspot.com
46c76a34-fc92-4d53-b6a3-df974272202d,A,35,10,25,,http://transparence-france.org http://transparency-france.org
80b3fdbd-0df1-4962-9b4b-30dba86f291b,B,109,81,28,,http://partageux.blogspot.com
bf6d4979-af85-40f3-8294-c88cc85f0536,B,88,22,66,group economy,http://atterres.org
d8d9f755-1097-4952-8eea-632a8bb50deb,A,37,4,33,, https://twitter.com/NaomiAKlein
c799d146-a02a-411c-9bb7-0c0f367cf2bf,E,273,87,186,web group,http://lqdn.fr http://laquadrature.net
d257bdfb-87db-4541-992b-23841b5055d5,B,195,163,32,,http://sebmusset.blogspot.com
b46b9a9d-105e-4d91-83c3-2f733bcf4f4e,D,95,36,59,media,http://lenvolee.net
16512366-76c7-49a3-82c8-8c96ca4eb53d,E,58,33,25,group,http://partipirate.org http://partipirate.org/Declaration-de-politique-generale-112
f433a02d-4274-4e75-9574-73ac5bd236d8,C,235,208,27,,http://twitter.com/ADecroissance http://twitter.com/adecroissance http://aquitainedecroissance.org http://scoop.it/u/aquitaine-decroissance
e823bf21-310c-45c9-99b2-5956090575a7,A,215,105,110,,http://mdrgf.org http://generations-futures.fr http://twitter.com/genefutures http://facebook.com/GenerationsFutures http://generations-futures.blogspot.com
fbe7c5cb-a700-4eda-a073-b8672bfe612e,A,143,41,102,agriculture group,http://kokopelli.asso.fr http://kokopelli-blog.org http://kokopelli-semences.fr http://blog.kokopelli-semences.fr
e74484b9-7924-4cf8-a0d4-2dbac48d3e69,C,166,133,33,,http://partipourladecroissance.net http://dailymotion.com/partipourladecroissance
083705de-8508-4948-bebb-2eb8b7f363d2,A,44,6,38,,http://engraineurs.tumblr.com http://collectif-lesengraineurs.com
13d91724-d9fa-4b38-ad5b-a99e401d2b71,A,68,12,56,,http://www.secours-catholique.org
3f2ad583-6021-478e-a9aa-b1fdaa37795c,D,88,30,58,audio,http://sonsenluttes.net
401e2c04-3286-4cce-b2ab-7d9f879830a7,A,209,67,142,politics,http://eelv.fr http://twitter.com/EELV http://twitter.com/EELVIdF http://twitter.com/EELV_Paris http://facebook.com/e.ecologie
9ca7d199-f21e-4c5b-a3de-fb856e276e51,B,75,24,51,home group,http://droitaulogement.org http://facebook.com/droitaulogement http://dailymotion.com/droitaulogement
d1bb01d2-34b7-415b-b887-146370b8b3d7,C,250,221,29,media,http://informaction.info
c0cfaa30-9db7-48c5-b48c-046feb406d75,A,91,54,37,,http://www.emmaus-lescar-pau.com
b554e97c-9fa5-4576-b933-6e31585047a5,A,75,20,55,,http://www.foeeurope.org
d3bb44a4-a761-428a-9ecb-375d09c6db36,F,25,0,25,,http://9emecollectif.net
a75da38f-8cb5-44bf-b1cb-c0cc9c2f48a9,B,44,16,28,,https://jean-jaures.org
8d6820cb-b4b6-4bec-9b1b-c33b7f614c76,A,154,47,107,economy,https://www.lanef.com
c6903c7a-15b3-4715-b264-3b962220d525,E,54,16,38,web tool,https://framasoft.org
9df4858c-be20-4ae0-8b8e-58742beca098,B,61,11,50,education,https://www.ehess.fr
46cc2451-27ca-40c7-9e0f-6199c4c9d626,C,83,28,55,,http://demain-lefilm.com http://facebook.com/demain.lefilm http://kisskissbankbank.com/demain-le-film
51817f01-2692-4301-be82-787e5f47a50a,A,377,185,192,,http://twitter.com/Climat21 http://coalitionclimat21.org http://facebook.com/climat21
5b314ea8-05f7-4a8f-87d6-c80ed5246800,D,101,7,94,media philo text,http://lundi.am http://youtube.com/channel/UC2wrXSZMid7OiCVwCfVpHiA/videos
4b600833-0cef-4802-8d34-12f21aa71929,A,161,46,115,energy,http://enercoop.fr http://twitter.com/Enercoop_SCIC
44de5c5d-3317-4e76-b96e-92b42db78fad,A,70,17,53,ngo,http://www.peuples-solidaires.org
533b94f0-9bdc-492e-98ed-0219bf75077a,D,71,26,45,media,http://kedistan.fr http://kedistan.net
43607b76-8504-4738-b696-628ca8de8455,E,59,32,27,web tool,https://degooglisons-internet.org
47bd0e36-8c9e-4c2c-93da-b4b39094668a,D,120,63,57,,https://lille.indymedia.org
44363f7b-c958-49d4-b98c-dd3fc036b28e,D,114,93,21,media,http://medias-libres.org
22400b67-fa9f-4926-ab26-3d58ceb5a9fe,D,124,78,46,media @marseille,https://mars-infos.org
fc29d4e0-ca15-4264-9dcb-58c433207f5a,C,79,54,25,media video web,http://side-ways.net
d8232ac4-b26f-4a9c-9809-d7ed5fd080ed,A,100,5,95,ngo,http://www.wwf.fr
e2596d2c-4fc5-4ba6-945c-b7504887619c,A,128,50,78,media companies,http://multinationales.org
e2702bcd-7d1e-414b-8053-87545fd3f1c0,B,127,69,58,,http://www.maitre-eolas.fr
e8b751ab-970a-4b7c-b29c-f81887659495,A,79,50,29,,https://www.reseau-environnement-sante.fr
76257010-b278-4839-beea-5611027e91c3,B,27,21,6,group,http://paris.reelledemocratie.net
f3adb7fb-d742-490a-849f-bd08890b7656,NC,0,0,0,politics,http://www.constitutioncitoyenne.fr
20a04db0-b213-4422-9a0f-235b175f87e9,B,16,11,5,politics,http://notreprimaire.fr
9d99e50a-0ce6-47a7-855d-dbc45f09a35e,C,8,0,8,,http://www.sosfaim.org
d01f2d9d-501d-4989-9928-4dcd4ab9f634,B,14,5,9,genre love work,http://prostitutionetsociete.fr
5ed691c8-e18f-4ad2-be8a-0933180901b8,B,10,0,10,genre,http://marievictoirelouis.net
f96c558d-75b0-4b62-acae-c23fe3f69c74,D,39,29,10,,http://serpent-libertaire.over-blog.com
aa6a6c18-6549-4b49-8c16-aaaf79abe654,B,19,8,11,genre love work,http://mouvementdunid.org
db7c4221-5f9a-45ed-b31a-7c04a901e476,D,15,6,9,,http://blaumachen.gr http://blaumachen.gr/category/en-francais
0e5ecdfc-1223-4c8b-ac99-5ee58e46d72b,B,11,1,10,,http://filpac-cgt.fr
664efed3-721f-455d-92a8-6307f8d272d9,A,14,2,12,genre,http://www.genreenaction.net
a8a4e32b-70ec-4926-81c7-51c16efe13bb,C,7,5,2,video @aubagne,http://telemouche.com
a2566216-a38b-432d-be2e-392c000996ae,C,3,2,1,home,http://www.solarhaven.org
a6c87523-2621-4e09-885c-9e84e189cd26,C,10,8,2,home,http://maisonautonome.over-blog.com
fcbc603a-f7c5-4915-b27c-a12962a0b8fc,C,2,1,1,home,http://www.cledesol-fog.ch
8f38f900-0fc6-49de-8611-7aee560815c9,A,8,7,1,home,http://www.solarfuture.org
85fbec75-5f66-4b17-97a8-0bbcbb537fe5,C,16,1,15,eat,http://eautarcie.org http://eautarcie.com
7d42ba56-5640-47e1-b990-5cae5c5d870e,C,25,24,1,home,http://www.habitation-autonome.com
28f6378d-e4d8-4505-a7ff-c4fd74b5b76d,C,3,1,2,home,http://lestoilesnomades.eu
10aee454-386f-4e3d-9094-34fcca8ca24f,C,5,4,1,education fun @millau,http://www.envies-enjeux.fr
2524bb2c-b059-4e14-ba35-6f4aff54c23f,B,25,9,16,,http://www.frontsyndical-classe.org
0b1dd309-23cc-45bc-9cc8-c4d720af371c,B,50,38,12,,https://sandrine70.wordpress.com
3c1101a0-d95c-43c9-aef2-3c41c78f575a,E,13,4,9,,https://lafonderie-idf.fr
55d99084-186a-4e77-8ab4-e464e20f64a8,C,12,3,9,video agriculture,http://latelevisionpaysanne.fr
1999aa51-fe02-4544-8d32-334e4dbf57b7,A,23,8,15,,http://monsanto-tribunalf.org
556c679a-7a33-49b8-9884-da1eae23f283,E,18,8,10,web tool,http://framacloud.org
6b625775-c35c-427f-9c74-199714d01101,B,14,0,14,genre love,http://www.violetteandco.com
709d2860-4298-4855-8138-b15d48dde791,D,22,13,9,,http://anarchie23.centerblog.net
68ef0753-278b-4ee1-ba40-e279c61eb6d9,C,22,12,10,map list,http://www.haricots.org
0b805665-df5f-48b9-926d-fc4b3e4a3710,D,16,6,10,,http://sicjournal.org
0793c428-75b4-4f69-8fcb-99194f4bba25,A,20,11,9,,http://biovallee.fr
cac72966-ab15-4e5c-bd6d-c1244e3bdc82,D,10,0,10,,http://soubscan.org
66025b61-39c1-4375-9fd0-2647ea9e3034,B,22,11,11,,http://cgtparis.fr
d680f1b4-70a4-428c-901a-c03ea25d9227,B,22,11,11,education,http://meirieu.com
2e54bdc3-a85d-4277-8557-39883b446dc7,D,11,0,11,,http://editionsantisociales.com
9d985765-b79c-49cf-b945-b0d0783d05ef,A,8,6,2,,http://www.notreaffaireatous.org
103e3dba-ce63-4a4e-a46a-559185683e3f,A,54,35,19,,https://twitter.com/jolivet02172523
34dd71e3-2428-4cec-93ae-a8ff0fa5995b,B,55,43,12,,http://sms.hypotheses.org
17e63583-2dfa-4da5-a6e3-f5aae29a9c68,A,41,19,22,,https://twitter.com/vivelefeu
193f9d04-4766-438e-b798-1cf051efbe0d,A,25,15,10,,http://e-graine.org
33578c0f-ce80-4b82-be98-a58cdd97e28b,A,27,11,16,science space law,http://priartem.fr
371d8eb5-9c37-4ec9-ba49-3da23ecda488,E,21,9,12,,http://www.transitions2.net
4a9091f4-f9cd-4e16-aea7-091042a7ff3f,B,19,6,13,,http://grisebouille.net
4ae43294-d686-4996-97ec-220595d9f1bf,E,12,0,12,,http://wikimapia.org
042ecf7d-1095-4473-ab8d-8c0b1066def4,B,29,18,11,politics,http://lepcf.fr
8a189dbc-0ce0-40a2-969a-d3322d6052d4,D,12,1,11,,https://www.change.org/p/la-rue-bravons-l-etat-d-urgence-retrouvons-nous-le-29-novembre-place-de-la-republique
5e3049d0-7287-44ff-9e12-cca8eec680a8,B,12,1,11,,https://www.change.org/p/monsieur-le-ministre-de-l-int%C3%A9rieur-assignez-moi
5c9cfecf-283e-4c23-871f-5d687d84523e,C,9,0,9,home,http://ecohabitatgroupe.fr
8a259def-7756-4ffc-80dc-c8dc0334c483,C,11,0,11,,http://bewelcome.org
8e9d2507-2cf6-4a0e-a8d0-a511bf172407,E,18,8,10,,http://candidats.fr
7f2f133d-2c85-4f35-9598-39df6b2c615e,A,30,17,13,,http://avenirclimatique.org
55dbc6d0-1152-4762-9dad-ad7f12164e36,C,11,1,10,,http://www.contresommet.org
7b653611-bd1d-45f3-b79b-9d8c8ca093ff,C,19,9,10,creation,http://www.curry-vavart.com
ae9ec515-9147-42be-a92c-5266d964f27e,D,30,17,13,,http://desruines.noblogs.org
afe84863-ac9b-4788-9167-cdaee25e030d,B,23,6,17,,http://citoyens.com http://94.citoyens.com
8f586d07-71ce-4da5-b4b7-fe8d2ac847ce,A,20,8,12,energy,https://enjeuxenergies.wordpress.com
a03745be-8b7a-4ee1-9707-cfeb83cd9145,D,47,28,19,,http://www.oclibertaire.lautre.net
9fc8e5b7-ebc8-4667-9780-446a86353965,A,16,4,12,,http://mce-info.org
8d6e9f32-5d16-4cb5-9089-783d29791cfa,A,12,0,12,,http://cedra52.fr
b594f17b-66cc-478f-aff4-f0e7e705d635,E,13,1,12,audio,http://www.dogmazic.net
c0b062dd-2907-4c71-bda2-2da9abc26984,A,16,2,14,,https://www.facebook.com/events/1526849980974595
d056577a-abc9-47ef-8edc-c7e9e9b276e2,A,37,25,12,video,http://imagesmouvementees.fr
ed316339-dbcb-4fe5-97da-dc61a6c33ddf,A,27,7,20,,https://twitter.com/poussantg
ed56f598-cf1a-43dc-800c-5dfc76c4457d,C,15,3,12,subsist,http://cire.be
c414e552-887b-4d61-8371-9cb10a3cb4db,A,19,5,14,,http://www.march4me.org
dcfc4e6c-ee83-47c9-ba08-5fc66baf6d47,A,28,17,11,,http://www.sosforet.org
c5fcf2d2-5f31-4fc1-855e-94c2f6572715,E,16,3,13,web tool,https://framadrop.org
ddf416de-4c84-4144-9c5c-021c6e685030,E,24,12,12,,http://lea-linux.org
f2d839be-ffc4-413a-95f5-a6de2a21d089,A,19,1,18,,http://urgenceclimatique.wesign.it http://urgenceclimatique.wesign.it/fr
fac070bc-c55b-4e99-a91a-19488b9af24a,A,32,16,16,agriculture economy,http://bluebees.fr http://bluebees.fr/fr
fc889219-0f31-4223-a6c8-495f14cf6c67,D,39,25,14,,http://garap.org
e2532d6c-5dcf-414b-acb9-ab579f86c1c2,D,3,2,1,,http://metropole.garap.org
d20b6576-10a6-414a-b3da-3fd2f8c79987,D,4,4,0,text words,https://twitter.com/InfoPastiche
ae9142e9-deae-4ccc-88fa-2253c8947041,NC,0,0,0,,http://bienagiteravantusage.com
d1a149ab-e826-455e-a651-14261a336279,A,20,3,17,,http://foodwatch.fr http://foodwatch.org/fr
e467b702-ce47-4f0c-88bf-b92983c972f8,E,2,0,2,creation,http://www.deuxdegres.net
1b655159-460e-4faa-8032-b1aad1c4fd20,A,11,2,9,,http://globalclimatemarch.org
097bd745-d88b-48e6-ac13-a65b164695e3,A,13,1,12,energy,http://www.energies-renouvelables.org
13c6480c-872a-4217-9f8d-b2505927c9c7,E,34,25,9,web tool,http://faimaison.net
0c20ab4d-a36d-43b0-9bba-32e02799d9b8,D,22,12,10,tool list,http://forum.anarchiste.free.fr
1224a1f5-417c-4819-aaec-f5c8fa3a8330,C,27,15,12,economy,http://monnaie-locale-romans.org
1b232797-39d0-48c9-8f5e-f91030f63537,D,26,17,9,,http://hainedeschaines.free.fr
0f45bfad-266c-4cec-b31a-ca9e3490951e,D,11,2,9,science,http://www.nanomonde.org
1777d37a-c4d7-4a6d-861b-43d80a063847,A,29,12,17,,https://twitter.com/Val_Do
0275529d-6945-4837-955d-ea1a1c81c522,C,23,13,10,,http://asblrcr.be
3a9cad65-cc69-4449-981b-ca3ed628293a,A,22,11,11,,https://twitter.com/LouisCMinne
2f3589b4-4159-4465-bd7b-b020cc2baf86,D,42,33,9,,http://fa-30-84.org
3538e85f-2e96-4c72-b201-dd1b749847f4,B,33,21,12,,http://ulcgt11.fr
3fcacec5-352f-41b8-b619-500a8c13f5a9,A,9,0,9,,https://twitter.com/Avaaz
3888263d-ee4a-4cb3-a9a9-1dcf39cd9260,A,19,5,14,,http://salonprimevere.org
2b3eed43-021b-4f74-afe4-93e1eece46c9,A,12,1,11,,http://seaus.free.fr
56d54616-52fb-40ce-8e44-f7403a6b7ada,D,31,20,11,,http://exploitesenerves.noblogs.org
5fd710f8-a3a1-432b-92d6-c8cba0313c69,A,42,33,9,,http://ecoattitude.org
56df8f28-472c-4310-ba9b-1dbe584aedab,A,22,9,13,,https://twitter.com/Malicorne92
5efe6eb5-6b74-43c2-82ff-b00cbe38d9b2,B,60,50,10,genre,http://entrailles.fr
67546c74-119f-4483-90a8-44fffbdec3a8,D,9,0,9,,http://left-dis.nl
6ff95135-4e2c-4a10-9670-21c26d47ce45,A,50,39,11,,http://gab44.org
596653d0-8403-4541-82a0-e99279f0d7f9,A,24,14,10,,http://mrjc.org
51547798-863e-4d60-b033-ae169a7a2895,B,16,8,8,,http://nexcis-vivra.fr
4caede7a-32a4-4c18-8980-622060168849,E,13,2,11,web tool,https://framabee.org
9367ea47-74b9-43c8-a1be-6a1e612220be,B,33,21,12,genre,https://sanscompromisfeministeprogressiste.wordpress.com
88fa364d-7cd4-409a-8e35-ec5e4733728b,B,24,10,14,,http://regulation.revues.org
9ea6ce0b-1825-4dc3-9777-845dbf1f4d31,A,16,6,10,,http://institut-negawatt.com
83ab9578-63d6-4ec3-b879-914ed00b0d3a,D,14,0,14,,https://www.facebook.com/Nantes.Revoltee
7a1afc3c-113e-47d4-81f9-7739d5f0ee7c,D,22,11,11,,http://fa73.lautre.net
85ea4ed6-4cd5-482f-b623-16a58c48c20e,A,36,19,17,,https://twitter.com/NONago_NDDL
